YP_005227319.1	8983794cf6bd1c0b22baa3ef4ed9ab4a	427	Pfam	PF07969	Amidohydrolase family	103	344	6.1E-4	T	15-06-2025	IPR013108	Amidohydrolase 3	-	-
YP_005227881.1	99a2f7cafd2b79d0716a7a0b515bc3db	618	Pfam	PF07696	7TMR-DISM extracellular 2	21	154	6.0E-13	T	15-06-2025	IPR011622	7TM-DISM receptor, extracellular domain, type 2	-	-
YP_005227881.1	99a2f7cafd2b79d0716a7a0b515bc3db	618	Pfam	PF07695	7TM diverse intracellular signalling	167	363	1.0E-4	T	15-06-2025	IPR011623	7TM-DISM receptor, extracellular domain, type 1	-	-
YP_005227881.1	99a2f7cafd2b79d0716a7a0b515bc3db	618	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	399	460	3.0E-8	T	15-06-2025	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain	GO:0000155(InterPro)|GO:0007165(InterPro)	-
YP_005227881.1	99a2f7cafd2b79d0716a7a0b515bc3db	618	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	510	616	2.6E-21	T	15-06-2025	IPR003594	Histidine kinase/HSP90-like ATPase	-	-
YP_005229620.1	4d1ebd281e124b283870b917e10326d3	259	Pfam	PF00589	Phage integrase family	41	232	3.9E-35	T	15-06-2025	IPR002104	Integrase, catalytic domain	GO:0003677(InterPro)|GO:0006310(InterPro)|GO:0015074(InterPro)	-
YP_005228463.1	fd8ef86d999147355d4b09fc842b4ba2	343	Pfam	PF05171	Haemin-degrading HemS.ChuX domain	32	156	3.3E-34	T	15-06-2025	IPR007845	Haemin-degrading HemS/ChuX domain	GO:0006826(InterPro)	-
YP_005228463.1	fd8ef86d999147355d4b09fc842b4ba2	343	Pfam	PF05171	Haemin-degrading HemS.ChuX domain	205	336	4.8E-37	T	15-06-2025	IPR007845	Haemin-degrading HemS/ChuX domain	GO:0006826(InterPro)	-
YP_005228295.1	26d65f63ade068c70ca15a387a103fad	407	Pfam	PF17152	Periplasmic sensor domain	44	145	3.7E-29	T	15-06-2025	IPR033417	Periplasmic sensor domain CHASE8	-	-
YP_005228295.1	26d65f63ade068c70ca15a387a103fad	407	Pfam	PF00990	Diguanylate cyclase, GGDEF domain	249	401	3.2E-39	T	15-06-2025	IPR000160	GGDEF domain	-	-
YP_005228494.1	9d159efa91455b5f9f377ccca8d8a56a	590	Pfam	PF00667	FAD binding domain	221	415	4.7E-22	T	15-06-2025	IPR003097	Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding	GO:0016491(InterPro)	-
YP_005228494.1	9d159efa91455b5f9f377ccca8d8a56a	590	Pfam	PF00175	Oxidoreductase NAD-binding domain	448	554	7.1E-17	T	15-06-2025	IPR001433	Oxidoreductase FAD/NAD(P)-binding	GO:0016491(InterPro)	-
YP_005228494.1	9d159efa91455b5f9f377ccca8d8a56a	590	Pfam	PF00258	Flavodoxin	58	188	2.1E-30	T	15-06-2025	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181(InterPro)	-
YP_005224928.1	bb90139cdc4d33e5e55f4e299b512fd6	452	Pfam	PF07690	Major Facilitator Superfamily	32	398	2.0E-50	T	15-06-2025	IPR011701	Major facilitator superfamily	GO:0022857(InterPro)|GO:0055085(InterPro)	-
YP_005224575.1	42a68a19e2b9359fc294e57841a1cb2e	327	Pfam	PF00107	Zinc-binding dehydrogenase	152	282	1.3E-26	T	15-06-2025	IPR013149	Alcohol dehydrogenase-like, C-terminal	-	-
YP_005224575.1	42a68a19e2b9359fc294e57841a1cb2e	327	Pfam	PF08240	Alcohol dehydrogenase GroES-like domain	29	88	8.2E-7	T	15-06-2025	IPR013154	Alcohol dehydrogenase-like, N-terminal	-	-
YP_005227678.1	a0665f023e8e9fe878085d1a287e4c57	149	Pfam	PF00326	Prolyl oligopeptidase family	1	139	9.0E-36	T	15-06-2025	IPR001375	Peptidase S9, prolyl oligopeptidase, catalytic domain	GO:0006508(InterPro)|GO:0008236(InterPro)	-
YP_005228685.1	06803f414afb795fbb858b4e2dd211af	184	Pfam	PF00293	NUDIX domain	31	161	3.2E-19	T	15-06-2025	IPR000086	NUDIX hydrolase domain	-	-
YP_005227842.1	53dc0a3c50292d7998d85021973264b6	258	Pfam	PF00977	Histidine biosynthesis protein	5	239	2.0E-71	T	15-06-2025	IPR006062	Histidine biosynthesis protein	GO:0000105(InterPro)	-
YP_005228693.1	e780d88a1b12f19c13e52d7d1bf358f5	88	Pfam	PF03937	Flavinator of succinate dehydrogenase	7	79	2.2E-22	T	15-06-2025	IPR005631	Flavinator of succinate dehydrogenase	-	-
YP_005227144.1	c291f6689bb62fab1c21c8e24050092e	96	Pfam	PF02426	Muconolactone delta-isomerase	1	90	6.8E-38	T	15-06-2025	IPR026029	Muconolactone isomerase domain	-	-
YP_005227468.1	20df5d680474fb1f7207dd5ef44a9cdd	795	Pfam	PF01588	Putative tRNA binding domain	45	145	3.5E-23	T	15-06-2025	IPR002547	tRNA-binding domain	GO:0000049(InterPro)	-
YP_005227468.1	20df5d680474fb1f7207dd5ef44a9cdd	795	Pfam	PF03484	tRNA synthetase B5 domain	406	471	7.0E-19	T	15-06-2025	IPR005147	tRNA synthetase, B5-domain	GO:0000287(InterPro)|GO:0003723(InterPro)|GO:0005524(InterPro)|GO:0006432(InterPro)	-
YP_005227468.1	20df5d680474fb1f7207dd5ef44a9cdd	795	Pfam	PF17759	Phenylalanyl tRNA synthetase beta chain CLM domain	474	686	6.8E-57	T	15-06-2025	IPR041616	Phenylalanyl tRNA synthetase beta chain, core domain	-	-
YP_005227468.1	20df5d680474fb1f7207dd5ef44a9cdd	795	Pfam	PF03147	Ferredoxin-fold anticodon binding domain	701	794	1.6E-25	T	15-06-2025	IPR005121	Ferrodoxin-fold anticodon-binding domain	-	-
YP_005227468.1	20df5d680474fb1f7207dd5ef44a9cdd	795	Pfam	PF03483	B3/4 domain	212	385	1.9E-71	T	15-06-2025	IPR005146	B3/B4 tRNA-binding domain	GO:0003723(InterPro)|GO:0004826(InterPro)	-
YP_005225935.1	65c8cf1c6d1127fe55ae73d8619cc45b	546	Pfam	PF00884	Sulfatase	238	527	1.4E-67	T	15-06-2025	IPR000917	Sulfatase, N-terminal	-	-
YP_005225935.1	65c8cf1c6d1127fe55ae73d8619cc45b	546	Pfam	PF08019	Phosphoethanolamine transferase EptA/EptB	59	209	8.8E-38	T	15-06-2025	IPR012549	Phosphoethanolamine transferase, N-terminal	GO:0016020(InterPro)	-
YP_005227808.1	eec63551555b06ff7541ac3336c69ec8	323	Pfam	PF00990	Diguanylate cyclase, GGDEF domain	164	318	1.1E-38	T	15-06-2025	IPR000160	GGDEF domain	-	-
YP_005227808.1	eec63551555b06ff7541ac3336c69ec8	323	Pfam	PF01590	GAF domain	28	154	7.3E-10	T	15-06-2025	IPR003018	GAF domain	GO:0005515(InterPro)	-
YP_005229276.1	fd83a5c3170148a3efbe4aa19b75f41d	127	Pfam	PF12568	Acetyltransferase (GNAT) domain, PanZ	2	125	4.3E-57	T	15-06-2025	IPR040448	PanZ, acetyltransferase (GNAT) domain	-	-
YP_005227461.1	4774b36dd3466b719f4d39ae9bbc8f66	263	Pfam	PF03180	NlpA lipoprotein	25	263	1.9E-79	T	15-06-2025	IPR004872	Lipoprotein NlpA family	-	-
YP_005228645.1	015548979a4ee480c4ee6ab7ccd83d92	828	Pfam	PF13953	PapC C-terminal domain	761	816	6.8E-4	T	15-06-2025	IPR025949	PapC-like, C-terminal domain	-	-
YP_005228645.1	015548979a4ee480c4ee6ab7ccd83d92	828	Pfam	PF00577	Outer membrane usher protein	198	751	1.3E-190	T	15-06-2025	IPR000015	Outer membrane usher protein	GO:0009297(InterPro)|GO:0015473(InterPro)|GO:0016020(InterPro)	-
YP_005228645.1	015548979a4ee480c4ee6ab7ccd83d92	828	Pfam	PF13954	PapC N-terminal domain	37	181	3.7E-33	T	15-06-2025	IPR025885	PapC, N-terminal domain	GO:0005515(InterPro)	-
YP_005224492.1	5c95ebf119c6dfaa9b30e79331fa281f	320	Pfam	PF08279	HTH domain	9	58	4.0E-9	T	15-06-2025	IPR013196	Helix-turn-helix, type 11	-	-
YP_005224492.1	5c95ebf119c6dfaa9b30e79331fa281f	320	Pfam	PF03099	Biotin/lipoate A/B protein ligase family	84	208	1.2E-25	T	15-06-2025	IPR004143	Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain	GO:0036211(InterPro)	-
YP_005224492.1	5c95ebf119c6dfaa9b30e79331fa281f	320	Pfam	PF02237	Biotin protein ligase C terminal domain	274	317	3.4E-9	T	15-06-2025	IPR003142	Biotin protein ligase, C-terminal	GO:0036211(InterPro)	-
YP_005226384.1	6203f5ff52bf4bd465f66c0a3c8654cf	417	Pfam	PF00704	Glycosyl hydrolases family 18	26	400	7.0E-63	T	15-06-2025	IPR001223	Glycoside hydrolase family 18, catalytic domain	GO:0005975(InterPro)	-
YP_005229419.1	356b488629cd6efacd5568c495781708	245	Pfam	PF00535	Glycosyl transferase family 2	12	109	3.5E-11	T	15-06-2025	IPR001173	Glycosyltransferase 2-like	-	-
YP_005224796.1	9c521a9a30b832961e288de4d213deb2	435	Pfam	PF02056	Family 4 glycosyl hydrolase	5	185	5.7E-49	T	15-06-2025	IPR001088	Glycoside hydrolase, family 4	GO:0004553(InterPro)|GO:0005975(InterPro)	-
YP_005224796.1	9c521a9a30b832961e288de4d213deb2	435	Pfam	PF11975	Family 4 glycosyl hydrolase C-terminal domain	196	410	1.9E-59	T	15-06-2025	IPR022616	Glycosyl hydrolase, family 4, C-terminal	GO:0004553(InterPro)	-
YP_005225175.1	da4e61a213f3f9e6fc1f8bb2962381fd	809	Pfam	PF08482	ATP-dependent helicase C-terminal	664	796	5.8E-50	T	15-06-2025	IPR013689	ATP-dependent RNA helicase HrpB, C-terminal	-	-
YP_005225175.1	da4e61a213f3f9e6fc1f8bb2962381fd	809	Pfam	PF00271	Helicase conserved C-terminal domain	204	327	3.1E-8	T	15-06-2025	IPR001650	Helicase, C-terminal	-	-
YP_005225175.1	da4e61a213f3f9e6fc1f8bb2962381fd	809	Pfam	PF00270	DEAD/DEAH box helicase	18	164	6.0E-8	T	15-06-2025	IPR011545	DEAD/DEAH box helicase domain	GO:0003676(InterPro)|GO:0005524(InterPro)	-
YP_005229134.1	2b629ffe78f08597bce23e82a8dce771	157	Pfam	PF04361	Protein of unknown function (DUF494)	1	157	1.7E-55	T	15-06-2025	IPR007456	Smg	-	-
YP_005226629.1	5f24daf042c9df45b1d6c16801ca8b15	103	Pfam	PF03466	LysR substrate binding domain	8	100	4.4E-4	T	15-06-2025	IPR005119	LysR, substrate-binding	-	-
YP_005227198.1	0224dffcae4fa053e16518168e4eae84	172	Pfam	PF00171	Aldehyde dehydrogenase family	1	167	1.8E-48	T	15-06-2025	IPR015590	Aldehyde dehydrogenase domain	GO:0016491(InterPro)	-
YP_005225115.1	6e6e3bbf9a2063a16ffd353d4af660b5	420	Pfam	PF14450	Cell division protein FtsA	207	381	1.0E-34	T	15-06-2025	-	-	-	-
YP_005225115.1	6e6e3bbf9a2063a16ffd353d4af660b5	420	Pfam	PF02491	SHS2 domain inserted in FTSA	85	162	8.1E-26	T	15-06-2025	IPR003494	SHS2 domain inserted in FtsA	GO:0005515(InterPro)|GO:0051301(InterPro)	-
YP_005225870.1	bb98d5b877a4eec5a07003ca1003f15d	408	Pfam	PF00364	Biotin-requiring enzyme	5	76	5.8E-11	T	15-06-2025	IPR000089	Biotin/lipoyl attachment	-	-
YP_005225870.1	bb98d5b877a4eec5a07003ca1003f15d	408	Pfam	PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	178	406	6.4E-81	T	15-06-2025	IPR001078	2-oxoacid dehydrogenase acyltransferase, catalytic domain	GO:0016746(InterPro)	-
YP_005225870.1	bb98d5b877a4eec5a07003ca1003f15d	408	Pfam	PF02817	e3 binding domain	114	147	2.9E-8	T	15-06-2025	IPR004167	Peripheral subunit-binding domain	GO:0016746(InterPro)	-
YP_005225769.1	d21de9ec86ca3f093ec88963ad8905fc	412	Pfam	PF07969	Amidohydrolase family	40	400	5.2E-46	T	15-06-2025	IPR013108	Amidohydrolase 3	-	-
YP_005226788.1	9c261102ca3b074b8c12aee6309bd5ca	202	Pfam	PF02613	Nitrate reductase delta subunit	54	161	5.2E-20	T	15-06-2025	IPR020945	DMSO/Nitrate reductase chaperone	-	-
YP_005225998.1	3fa569b0aa430e64547a42cc16187f97	306	Pfam	PF19300	Binding-prot-dependent transport system membrane comp, N-term	1	76	2.0E-14	T	15-06-2025	IPR045621	ABC transporter type 1, GsiC-like, N-terminal domain	-	-
YP_005225998.1	3fa569b0aa430e64547a42cc16187f97	306	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	113	304	3.4E-38	T	15-06-2025	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020(InterPro)|GO:0055085(InterPro)	-
YP_005225298.1	cdc322908bd632c8d843152ea9c0080c	319	Pfam	PF00676	Dehydrogenase E1 component	12	308	2.0E-81	T	15-06-2025	IPR001017	Dehydrogenase, E1 component	GO:0016624(InterPro)	-
YP_005226340.1	fd5054b9ae128ded7b51bba2b59c6387	502	Pfam	PF20696	3-octaprenyl-4-hydroxybenzoate carboxy-lyase C-terminal domain	329	463	8.7E-25	T	15-06-2025	IPR049381	3-octaprenyl-4-hydroxybenzoate carboxy-lyase-like, C-terminal domain	-	-
YP_005226340.1	fd5054b9ae128ded7b51bba2b59c6387	502	Pfam	PF01977	3-octaprenyl-4-hydroxybenzoate carboxy-lyase Rift-related domain	110	322	6.0E-48	T	15-06-2025	IPR048304	3-octaprenyl-4-hydroxybenzoate carboxy-lyase-likw, Rift-related domain	-	-
YP_005226340.1	fd5054b9ae128ded7b51bba2b59c6387	502	Pfam	PF20695	3-octaprenyl-4-hydroxybenzoate carboxy-lyase N-terminal domain	17	100	2.5E-10	T	15-06-2025	IPR049383	3-octaprenyl-4-hydroxybenzoate carboxy-lyase-like, N-terminal domain	-	-
YP_005228649.1	493ba03688177f1255bf8688f1c9e569	298	Pfam	PF00892	EamA-like transporter family	13	138	1.0E-12	T	15-06-2025	IPR000620	EamA domain	GO:0016020(InterPro)	-
YP_005228649.1	493ba03688177f1255bf8688f1c9e569	298	Pfam	PF00892	EamA-like transporter family	148	281	6.3E-15	T	15-06-2025	IPR000620	EamA domain	GO:0016020(InterPro)	-
YP_005224849.1	77643666434cf5d13ae99024d5d52d3b	88	Pfam	PF05930	Prophage CP4-57 regulatory protein (AlpA)	25	75	1.6E-18	T	15-06-2025	IPR010260	DNA-binding transcriptional activator AlpA	-	-
YP_005224389.1	e1796faf14e0ff4efdd371e85265ff11	518	Pfam	PF00149	Calcineurin-like phosphoesterase	24	252	1.4E-7	T	15-06-2025	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type	GO:0016787(InterPro)	-
YP_005224389.1	e1796faf14e0ff4efdd371e85265ff11	518	Pfam	PF02872	5'-nucleotidase, C-terminal domain	332	476	5.2E-34	T	15-06-2025	IPR008334	5'-Nucleotidase, C-terminal	GO:0009166(InterPro)|GO:0016787(InterPro)	-
YP_005225441.1	370c9a6058e71eb62594df08790e5d70	424	Pfam	PF10431	C-terminal, D2-small domain, of ClpB protein	317	395	1.2E-9	T	15-06-2025	IPR019489	Clp ATPase, C-terminal	-	-
YP_005225441.1	370c9a6058e71eb62594df08790e5d70	424	Pfam	PF07724	AAA domain (Cdc48 subfamily)	112	310	3.5E-30	T	15-06-2025	IPR003959	ATPase, AAA-type, core	GO:0005524(InterPro)|GO:0016887(InterPro)	-
YP_005225441.1	370c9a6058e71eb62594df08790e5d70	424	Pfam	PF06689	ClpX C4-type zinc finger	14	50	5.1E-17	T	15-06-2025	IPR010603	Zinc finger, ClpX C4-type	GO:0008270(InterPro)|GO:0046983(InterPro)	-
YP_005228132.1	0eb598ec74438087163fc27017f28d66	169	Pfam	PF00358	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	22	146	2.1E-46	T	15-06-2025	IPR001127	Phosphotransferase system, sugar-specific permease EIIA type 1	GO:0009401(InterPro)	-
YP_005226206.1	1afde1ea854cbf45e61ebb9786fb690d	296	Pfam	PF00892	EamA-like transporter family	136	265	1.3E-9	T	15-06-2025	IPR000620	EamA domain	GO:0016020(InterPro)	-
YP_005226206.1	1afde1ea854cbf45e61ebb9786fb690d	296	Pfam	PF00892	EamA-like transporter family	3	123	2.0E-10	T	15-06-2025	IPR000620	EamA domain	GO:0016020(InterPro)	-
YP_005228864.1	bbd97c6be9f2dfbcb7a3e6cebc5941a1	752	Pfam	PF00521	DNA gyrase/topoisomerase IV, subunit A	29	466	5.5E-144	T	15-06-2025	IPR002205	DNA topoisomerase, type IIA, domain A	GO:0003677(InterPro)|GO:0003918(InterPro)|GO:0005524(InterPro)|GO:0006265(InterPro)	-
YP_005228864.1	bbd97c6be9f2dfbcb7a3e6cebc5941a1	752	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	593	631	0.089	T	15-06-2025	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat	GO:0003677(InterPro)|GO:0003916(InterPro)|GO:0005524(InterPro)|GO:0006265(InterPro)	-
YP_005228864.1	bbd97c6be9f2dfbcb7a3e6cebc5941a1	752	Pfam	PF03989	DNA gyrase C-terminal domain, beta-propeller	641	675	0.16	T	15-06-2025	IPR006691	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat	GO:0003677(InterPro)|GO:0003916(InterPro)|GO:0005524(InterPro)|GO:0006265(InterPro)	-
YP_005227256.1	affc39f16fa2d2b7bac21cd65a8e8985	96	Pfam	PF09864	Membrane-bound lysozyme-inhibitor of c-type lysozyme	22	83	1.9E-14	T	15-06-2025	IPR018660	C-type lysozyme inhibitor	-	-
YP_005224782.1	4c6b236263cad449401470c58977dcec	214	Pfam	PF14187	Domain of unknown function (DUF4310)	4	211	7.0E-105	T	15-06-2025	IPR025456	Protein of unknown function DUF4310	-	-
YP_005224399.1	d16853e7ba00cb26c5939d900d68551a	383	Pfam	PF07687	Peptidase dimerisation domain	178	285	1.7E-20	T	15-06-2025	IPR011650	Peptidase M20, dimerisation domain	-	-
YP_005224399.1	d16853e7ba00cb26c5939d900d68551a	383	Pfam	PF01546	Peptidase family M20/M25/M40	76	377	2.2E-28	T	15-06-2025	IPR002933	Peptidase M20	GO:0016787(InterPro)	-
YP_005226237.1	dbc9e77705328d37030828794e89c74c	197	Pfam	PF00440	Bacterial regulatory proteins, tetR family	17	63	3.6E-11	T	15-06-2025	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677(InterPro)	-
YP_005225201.1	a88eec5b8b93420b089c8c8de8ba3680	296	Pfam	PF01497	Periplasmic binding protein	38	267	2.4E-26	T	15-06-2025	IPR002491	ABC transporter periplasmic binding domain	-	-
YP_005227146.1	3b3a8f6016cd4ab1ed87ab5b16e09444	296	Pfam	PF01614	Bacterial transcriptional regulator	172	294	6.0E-26	T	15-06-2025	IPR014757	Transcription regulator IclR, C-terminal	-	-
YP_005227146.1	3b3a8f6016cd4ab1ed87ab5b16e09444	296	Pfam	PF09339	IclR helix-turn-helix domain	54	102	1.8E-10	T	15-06-2025	IPR005471	Transcription regulator IclR, N-terminal	GO:0003677(InterPro)|GO:0006355(InterPro)	-
YP_005227199.1	7feaccb4c2f7025ad060f61989645206	313	Pfam	PF00171	Aldehyde dehydrogenase family	19	275	1.5E-90	T	15-06-2025	IPR015590	Aldehyde dehydrogenase domain	GO:0016491(InterPro)	-
YP_005229154.1	3c0092e4eb02d84862b8ea4f43debefc	130	Pfam	PF00410	Ribosomal protein S8	5	129	4.7E-46	T	15-06-2025	IPR000630	Small ribosomal subunit protein uS8	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	-
YP_005226706.1	cf76bd80d2a6ee74f8090b4ee5e3ac29	332	Pfam	PF00044	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	3	102	1.3E-31	T	15-06-2025	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain	GO:0051287(InterPro)	-
YP_005226706.1	cf76bd80d2a6ee74f8090b4ee5e3ac29	332	Pfam	PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	155	313	3.0E-54	T	15-06-2025	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain	GO:0016620(InterPro)	-
YP_005228292.1	4c93919dee167022f19ef611a84dfe75	373	Pfam	PF01817	Chorismate mutase type II	9	86	1.4E-19	T	15-06-2025	IPR002701	Chorismate mutase II, prokaryotic-type	GO:0046417(InterPro)	-
YP_005228292.1	4c93919dee167022f19ef611a84dfe75	373	Pfam	PF20463	Prephenate dehydrogenase, dimerization domain	242	344	2.4E-8	T	15-06-2025	IPR046825	Prephenate dehydrogenase, dimerization domain	-	-
YP_005228292.1	4c93919dee167022f19ef611a84dfe75	373	Pfam	PF02153	Prephenate dehydrogenase, nucleotide-binding domain	137	219	1.2E-7	T	15-06-2025	IPR046826	Prephenate dehydrogenase, nucleotide-binding domain	GO:0070403(InterPro)	-
YP_005229690.1	1e366ada10c9888b3ca4c098b1bed1c9	243	Pfam	PF05818	Enterobacterial TraT complement resistance protein	32	243	5.2E-79	T	15-06-2025	IPR008874	Enterobacterial TraT complement resistance	GO:0019867(InterPro)	-
YP_005229020.1	4600c0469c2fae1b66050fefccd222b6	209	Pfam	PF15977	Winged helix-turn-helix DNA binding	139	207	1.8E-25	T	15-06-2025	IPR041687	IprA, winged helix-turn-helix domain	-	-
YP_005227130.1	3557c3c30c29832570a58a122fa51b0c	384	Pfam	PF07690	Major Facilitator Superfamily	8	329	1.4E-35	T	15-06-2025	IPR011701	Major facilitator superfamily	GO:0022857(InterPro)|GO:0055085(InterPro)	-
YP_005227444.1	d82212e541176800bdd77b3e72fc6739	343	Pfam	PF01717	Cobalamin-independent synthase, Catalytic domain	5	330	2.5E-36	T	15-06-2025	IPR002629	Cobalamin-independent methionine synthase MetE, C-terminal/archaeal	GO:0003871(InterPro)|GO:0008270(InterPro)|GO:0009086(InterPro)	-
YP_005228857.1	568263884476bb605b536f29707f2f9c	299	Pfam	PF06719	AraC-type transcriptional regulator N-terminus	28	178	5.0E-37	T	15-06-2025	IPR009594	Transcription regulator HTH, AraC, N-terminal	-	-
YP_005228857.1	568263884476bb605b536f29707f2f9c	299	Pfam	PF12833	Helix-turn-helix domain	213	288	1.8E-19	T	15-06-2025	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	-
YP_005227031.1	5008acd8f8450bb8f3725e979b27d430	118	Pfam	PF04266	ASCH domain	8	116	2.3E-21	T	15-06-2025	IPR007374	ASCH domain	-	-
YP_005226291.1	7ee214e1a50fe0af5c671df6c8754f73	194	Pfam	PF00440	Bacterial regulatory proteins, tetR family	8	53	3.8E-11	T	15-06-2025	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677(InterPro)	-
YP_005227270.1	06d1d015f4caf79c9a5b45ff3667b490	365	Pfam	PF00724	NADH:flavin oxidoreductase / NADH oxidase family	5	344	8.9E-83	T	15-06-2025	IPR001155	NADH:flavin oxidoreductase/NADH oxidase, N-terminal	GO:0010181(InterPro)|GO:0016491(InterPro)	-
YP_005227516.1	48ebbb0e83ff65e94051f53d6131631f	514	Pfam	PF01077	Nitrite and sulphite reductase 4Fe-4S domain	187	323	1.9E-19	T	15-06-2025	IPR006067	Nitrite/sulphite reductase 4Fe-4S domain	GO:0016491(InterPro)|GO:0020037(InterPro)|GO:0051536(InterPro)	-
YP_005227516.1	48ebbb0e83ff65e94051f53d6131631f	514	Pfam	PF03460	Nitrite/Sulfite reductase ferredoxin-like half domain	114	177	3.6E-8	T	15-06-2025	IPR005117	Nitrite/Sulfite reductase ferredoxin-like domain	GO:0016491(InterPro)	-
YP_005227516.1	48ebbb0e83ff65e94051f53d6131631f	514	Pfam	PF13806	Rieske-like [2Fe-2S] domain	402	502	1.5E-25	T	15-06-2025	IPR012748	Rieske-like [2Fe-2S] domain, NirD-type	GO:0008942(InterPro)	-
YP_005229198.1	674e96bc9828c7966fb146ff5601847e	200	Pfam	PF02661	Fic/DOC family	58	152	1.1E-9	T	15-06-2025	IPR003812	Fido domain	-	-
YP_005225062.1	e42e27d8c55d5a43f4b2908714b11dc6	428	Pfam	PF13616	PPIC-type PPIASE domain	283	383	7.4E-23	T	15-06-2025	-	-	-	-
YP_005225062.1	e42e27d8c55d5a43f4b2908714b11dc6	428	Pfam	PF09312	SurA N-terminal domain	25	142	3.2E-43	T	15-06-2025	IPR015391	SurA N-terminal	-	-
YP_005225062.1	e42e27d8c55d5a43f4b2908714b11dc6	428	Pfam	PF00639	PPIC-type PPIASE domain	178	272	1.5E-18	T	15-06-2025	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type	GO:0003755(InterPro)	-
YP_005224858.1	67202a1f99e99c16c94fc6572f707252	71	Pfam	PF05638	Type VI secretion system effector, Hcp	7	54	8.3E-5	T	15-06-2025	IPR008514	Type VI secretion system effector Hcp	-	-
YP_005226920.1	2ecf4c60332b53c040c1090ab631faf1	481	Pfam	PF00083	Sugar (and other) transporter	19	459	9.8E-101	T	15-06-2025	IPR005828	Major facilitator, sugar transporter-like	GO:0016020(InterPro)|GO:0022857(InterPro)|GO:0055085(InterPro)	-
YP_005224681.1	281970e6d960c4f60823826fefe95e90	117	Pfam	PF13698	Domain of unknown function (DUF4156)	23	115	6.8E-30	T	15-06-2025	IPR025294	Protein of unknown function DUF4156	-	-
YP_005226774.1	e83dc06cf7fe35bab737fe09d2dfe8d8	120	Pfam	PF00893	Small Multidrug Resistance protein	3	93	3.5E-23	T	15-06-2025	IPR045324	Small multidrug resistance protein	GO:0005886(InterPro)|GO:0022857(InterPro)	-
YP_005229147.1	872d0a8e138801333274f18faea9e1fe	118	Pfam	PF00416	Ribosomal protein S13/S18	3	108	2.7E-29	T	15-06-2025	IPR001892	Small ribosomal subunit protein uS13	GO:0003723(InterPro)|GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	-
YP_005224649.1	f5735d92f6cd31f28de16dbdbc3c00b0	471	Pfam	PF13347	MFS/sugar transport protein	10	436	2.3E-76	T	15-06-2025	-	-	-	-
YP_005226752.1	b5d338f1909a1556dc80a10aa3d9c2ed	538	Pfam	PF21082	Mechanosensitive ion channel MscS, C-terminal	423	505	0.0047	T	15-06-2025	IPR049278	Mechanosensitive ion channel MscS, C-terminal domain	-	-
YP_005226752.1	b5d338f1909a1556dc80a10aa3d9c2ed	538	Pfam	PF00924	Mechanosensitive ion channel, beta-domain	352	412	1.7E-11	T	15-06-2025	IPR006685	Mechanosensitive ion channel MscS	GO:0016020(InterPro)|GO:0055085(InterPro)	-
YP_005227126.1	5686a843c6182c841f407415accef76a	282	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	103	273	3.9E-21	T	15-06-2025	IPR000515	ABC transporter type 1, transmembrane domain MetI-like	GO:0016020(InterPro)|GO:0055085(InterPro)	-
YP_005229233.1	7723e8a91afffdd1a0d870b637a42ed2	89	Pfam	PF07338	YdgH/BhsA/McbA-like domain	36	89	9.5E-14	T	15-06-2025	IPR010854	YdgH/BhsA/McbA-like domain	-	-
YP_005220872.1	2208918b51685c353ea601123b443dc0	111	Pfam	PF05939	Phage minor tail protein	5	109	4.2E-30	T	15-06-2025	IPR010265	Bacteriophage lambda, Tail tip protein M	-	-
